first_name,second_name,id,web_name,now_cost,cost_change_start,element_type,selected_by_percent,team,team_code,total_points,minutes,goals_scored,assists,clean_sheets,goals_conceded,yellow_cards,red_cards,saves,bonus,bps
Rhu-endly,Martina,577,Cuco Martina,40,0,2,0.0,8,11,0,0,0,0,0,0,0,0,0,0,0
Ricardo Domingos,Barbosa Pereira,159,Pereira,63,3,2,13.3,9,13,115,2340,3,2,9,26,1,0,0,11,533
Benjamin,Chilwell,161,Chilwell,56,1,2,9.0,9,13,92,1969,2,3,8,22,2,0,0,3,419
Jonny,Evans,162,Evans,52,2,2,6.0,9,13,101,2394,1,2,9,27,4,0,0,10,540
Christian,Fuchs,163,Fuchs,42,-3,2,0.3,9,13,24,634,0,0,2,6,0,0,0,2,119
Çaglar,Söyüncü,164,Söyüncü,50,5,2,15.8,9,13,95,2340,1,1,9,26,4,0,0,9,542
Wes,Morgan,165,Morgan,41,-4,2,0.6,9,13,9,160,0,0,0,1,0,0,0,0,35
Jamie,Vardy,166,Vardy,97,7,4,34.8,9,13,156,2191,17,6,8,25,2,0,0,25,565
Kelechi,Iheanacho,167,Iheanacho,57,-3,4,0.4,9,13,41,431,3,4,1,6,1,0,0,5,143
Kasper,Schmeichel,168,Schmeichel,53,3,1,13.5,9,13,111,2430,0,0,9,27,1,0,75,6,511
Eldin,Jakupovic,169,Jakupovic,42,-3,1,0.1,9,13,0,0,0,0,0,0,0,0,0,0,0
Danny,Ward,170,Ward,43,-2,1,0.2,9,13,0,0,0,0,0,0,0,0,0,0,0
James,Maddison,171,Maddison,74,4,3,20.1,9,13,114,2219,6,5,8,24,4,0,0,14,472
Harvey,Barnes,172,Barnes,60,0,3,2.8,9,13,91,1525,4,7,6,15,0,0,0,5,267
Rachid,Ghezzal,173,Ghezzal,52,-3,3,0.0,9,13,0,0,0,0,0,0,0,0,0,0,0
Marc,Albrighton,174,Albrighton,51,-4,3,0.2,9,13,16,374,0,1,0,7,1,0,0,0,83
Demarai,Gray,175,Gray,51,-4,3,0.2,9,13,24,409,1,2,0,4,1,0,0,0,80
Wilfred,Ndidi,176,Ndidi,50,0,3,1.7,9,13,63,1786,2,1,8,18,3,0,0,5,332
Matty,James,177,James,43,-2,3,0.1,9,13,1,5,0,0,0,0,0,0,0,0,3
Daniel,Amartey,178,Amartey,43,-2,3,0.3,9,13,0,0,0,0,0,0,0,0,0,0,0
Nampalys,Mendy,179,Mendy,43,-2,3,0.8,9,13,6,193,0,0,0,3,0,0,0,0,49
Hamza,Choudhury,180,Choudhury,43,-2,3,0.8,9,13,27,711,1,1,2,10,2,1,0,0,130
Ayoze,Pérez,265,Pérez,62,-3,3,9.1,9,13,108,1501,7,5,7,16,0,0,0,9,325
Ryan,Bennett,404,Bennett,48,-2,2,0.3,9,13,21,603,0,0,2,9,2,0,0,0,110
James,Justin,433,Justin,47,-3,2,0.1,9,13,7,110,0,1,0,1,0,0,0,0,30
Youri,Tielemans,448,Tielemans,62,-3,3,4.3,9,13,93,2117,3,5,9,24,1,0,0,5,385
Andy,King,480,King,43,-2,3,0.3,9,13,0,0,0,0,0,0,0,0,0,0,0
Dennis,Praet,517,Praet,53,-2,3,0.1,9,13,45,814,1,3,1,9,0,0,0,3,174
Filip,Benkovic,597,Benkovic,39,-1,2,0.0,9,13,0,0,0,0,0,0,0,0,0,0,0
Andrew,Robertson,181,Robertson,70,0,2,20.9,10,14,132,2263,1,6,11,15,1,0,0,15,597
Trent,Alexander-Arnold,182,Alexander-Arnold,77,7,2,43.9,10,14,153,2279,2,12,11,15,4,0,0,15,661
Virgil,van Dijk,183,van Dijk,66,1,2,45.1,10,14,133,2340,4,0,12,15,1,0,0,11,572
Joseph,Gomez,184,Gomez,53,-2,2,5.6,10,14,73,1097,0,0,10,2,3,0,0,7,303
Joel,Matip,185,Matip,52,-3,2,1.1,10,14,32,630,1,0,2,5,0,0,0,4,141
Dejan,Lovren,186,Lovren,53,-2,2,0.2,10,14,16,669,0,1,0,8,1,0,0,0,130
Roberto,Firmino,187,Firmino,97,2,4,19.0,10,14,124,2152,8,8,14,10,0,0,0,18,487
Divock,Origi,188,Origi,52,-3,4,2.5,10,14,50,487,3,3,1,9,0,0,0,6,177
Alisson,Ramses Becker,189,Alisson,62,2,1,11.5,10,14,87,1553,0,1,10,7,0,1,41,6,379
Simon,Mignolet,190,Mignolet,45,0,1,0.0,10,14,0,0,0,0,0,0,0,0,0,0,0
Mohamed,Salah,191,Salah,128,3,3,44.9,10,14,168,1973,14,6,14,9,1,0,0,21,474
Sadio,Mané,192,Mané,123,8,3,22.7,10,14,152,1807,12,8,9,12,2,0,0,18,443
Alex,Oxlade-Chamberlain,193,Chamberlain,62,-3,3,0.8,10,14,51,916,3,0,7,4,1,0,0,2,171
Xherdan,Shaqiri,194,Shaqiri,63,-2,3,0.2,10,14,14,174,1,0,1,2,0,0,0,0,51
Adam,Lallana,195,Lallana,57,-3,3,0.1,10,14,25,336,1,1,1,4,1,0,0,1,84
Naby,Keita,196,Keita,58,-2,3,0.2,10,14,24,309,1,1,3,0,1,0,0,3,91
Fabio Henrique,Tavares,197,Fabinho,54,-1,3,1.0,10,14,39,1174,1,1,3,10,5,0,0,4,223
Jordan,Henderson,198,Henderson,55,0,3,2.1,10,14,99,1883,3,5,14,9,1,0,0,9,453
Georginio,Wijnaldum,199,Wijnaldum,54,-1,3,2.2,10,14,72,2081,2,0,11,13,0,0,0,3,325
James,Milner,200,Milner,53,-2,3,0.5,10,14,43,668,2,2,4,6,3,0,0,3,161
Rafael,Camacho,201,Camacho,45,0,3,0.0,10,14,0,0,0,0,0,0,0,0,0,0,0
Rhian,Brewster,464,Brewster,42,-3,4,0.5,10,14,0,0,0,0,0,0,0,0,0,0,0
Adrián,San Miguel del Castillo,526,Adrián,40,-5,1,1.9,10,14,25,783,0,0,2,9,1,0,16,0,123
Andy,Lonergan,530,Lonergan,42,-3,1,0.0,10,14,0,0,0,0,0,0,0,0,0,0,0
Caoimhin,Kelleher,531,Kelleher,44,-1,1,0.0,10,14,0,0,0,0,0,0,0,0,0,0,0
Harvey,Elliott,550,Elliott,45,0,3,0.0,10,14,1,1,0,0,0,0,0,0,0,0,3
Curtis,Jones,569,Jones,45,0,3,0.0,10,14,2,19,0,0,0,0,0,0,0,0,8
Neco,Williams,575,Williams,40,0,2,0.1,10,14,0,0,0,0,0,0,0,0,0,0,0
Nathaniel,Phillips,589,Phillips,40,0,2,0.0,10,14,0,0,0,0,0,0,0,0,0,0,0
Takumi,Minamino,590,Minamino,63,-2,3,0.1,10,14,2,66,0,0,0,1,0,0,0,0,2
Aymeric,Laporte,202,Laporte,63,-2,2,2.1,11,43,22,504,0,0,3,3,1,0,0,0,118
Kyle,Walker,203,Walker,57,-3,2,10.6,11,43,73,1807,1,2,7,22,4,0,0,4,391
Benjamin,Mendy,204,Mendy,55,-5,2,0.8,11,43,48,1101,0,2,5,11,2,0,0,2,267
Oleksandr,Zinchenko,206,Zinchenko,52,-3,2,2.4,11,43,29,829,0,0,4,11,0,1,0,1,184
John,Stones,207,Stones,53,-2,2,1.0,11,43,24,904,0,0,2,15,0,0,0,0,183
Nicolás,Otamendi,208,Otamendi,50,-5,2,2.1,11,43,65,1323,2,1,5,17,3,0,0,6,298
Danilo Luiz,da Silva,209,Danilo,50,0,2,0.0,11,43,0,0,0,0,0,0,0,0,0,0,0
Sergio,Agüero,210,Agüero,120,0,4,22.1,11,43,123,1336,16,4,5,17,1,0,0,14,489
Gabriel Fernando,de Jesus,211,Jesus,95,0,4,2.5,11,43,97,1302,10,5,6,11,1,0,0,9,360
Ederson,Santana de Moraes,212,Ederson,60,0,1,11.3,11,43,80,2081,0,0,9,25,3,1,46,2,393
Claudio,Bravo,213,Bravo,47,-3,1,0.3,11,43,11,346,0,0,1,7,0,0,8,0,69
Raheem,Sterling,214,Sterling,117,-3,3,15.1,11,43,116,1928,11,2,8,25,5,0,0,9,384
Kevin,De Bruyne,215,De Bruyne,108,13,3,53.4,11,43,178,2148,8,18,12,20,2,0,0,23,715
Leroy,Sané,216,Sané,93,-2,3,0.2,11,43,0,0,0,0,0,0,0,0,0,0,0
Riyad,Mahrez,217,Mahrez,85,0,3,8.2,11,43,120,1351,7,10,6,10,0,0,0,14,475
Bernardo Mota,Veiga de Carvalho e Silva,218,Bernardo Silva,78,-2,3,8.3,11,43,85,1433,5,5,6,21,5,0,0,5,385
David,Silva,219,David Silva,74,-1,3,4.1,11,43,90,1252,3,9,7,12,0,0,0,8,355
Phil,Foden,220,Foden,51,-4,3,0.3,11,43,17,263,0,1,0,4,0,0,0,0,71
Fernando,Luiz Rosa,221,Fernandinho,52,-3,3,0.7,11,43,43,1905,0,0,9,21,5,1,0,1,318
Ilkay,Gündogan,222,Gündogan,52,-3,3,1.2,11,43,50,1495,2,1,4,24,7,0,0,4,298
José Ángel,Esmorís Tasende,440,Angeliño,47,-3,2,0.2,11,43,11,422,0,1,0,7,1,0,0,1,94
Rodrigo,Hernandez,443,Rodrigo,54,-1,3,1.1,11,43,72,1863,3,1,10,23,6,0,0,5,400
João Pedro Cavaco,Cancelo,518,Cancelo,52,-3,2,0.8,11,43,25,693,0,0,2,8,1,0,0,3,162
Eric,Garcia,544,Garcia,45,0,2,0.1,11,43,11,269,0,0,1,5,0,0,0,0,59
Scott,Carson,562,Carson,40,0,1,0.1,11,43,0,0,0,0,0,0,0,0,0,0,0
Aaron,Wan-Bissaka,122,Wan-Bissaka,53,-2,2,14.2,12,1,70,2060,0,2,5,27,5,0,0,11,418
Harry,Maguire,160,Maguire,52,-3,2,10.2,12,1,77,2340,1,0,6,29,2,0,0,5,442
Chris,Smalling,223,Smalling,52,-3,2,0.1,12,1,0,0,0,0,0,0,0,0,0,0,0
Ashley,Young,224,Young,54,-1,2,0.3,12,1,24,953,0,0,2,10,5,0,0,0,158
Victor,Lindelöf,225,Lindelöf,53,-2,2,1.2,12,1,63,2070,1,0,5,26,4,0,0,4,366
Luke,Shaw,226,Shaw,54,-1,2,0.6,12,1,32,963,0,0,3,10,4,0,0,1,190
Marcos,Rojo,227,Rojo,48,-2,2,0.1,12,1,3,121,0,0,0,2,1,0,0,0,9
Eric,Bailly,228,Bailly,49,-1,2,0.1,12,1,6,90,0,0,1,0,0,0,0,0,26
José Diogo,Dalot Teixeira,229,Dalot,49,-1,2,0.1,12,1,4,65,0,0,0,1,0,0,0,0,10
Matteo,Darmian,230,Darmian,49,-1,2,0.0,12,1,0,0,0,0,0,0,0,0,0,0,0
Phil,Jones,231,Jones,48,-2,2,0.2,12,1,2,135,0,0,0,3,0,0,0,0,22
Romelu,Lukaku,232,Lukaku,85,0,4,0.3,12,1,0,0,0,0,0,0,0,0,0,0,0
Marcus,Rashford,233,Rashford,89,4,4,10.0,12,1,134,1876,14,5,4,23,2,0,0,26,494
Mason,Greenwood,234,Greenwood,44,-1,4,11.3,12,1,43,494,4,0,0,8,0,0,0,5,168
David,de Gea,235,de Gea,54,-1,1,11.3,12,1,85,2340,0,0,6,29,2,0,65,5,401
Sergio,Romero,236,Romero,47,-3,1,0.2,12,1,0,0,0,0,0,0,0,0,0,0,0
Lee,Grant,237,Grant,48,-2,1,0.1,12,1,0,0,0,0,0,0,0,0,0,0,0
Paul,Pogba,238,Pogba,83,-2,3,2.8,12,1,17,521,0,2,1,5,0,0,0,0,80
Anthony,Martial,239,Martial,80,5,3,13.9,12,1,104,1631,9,3,7,20,1,0,0,7,274
Alexis,Sánchez,240,Sánchez,68,-2,3,0.4,12,1,0,0,0,0,0,0,0,0,0,0,0
Jesse,Lingard,241,Lingard,63,-2,3,0.7,12,1,25,882,0,0,1,14,3,0,0,0,73
Juan,Mata,242,Mata,62,-3,3,0.4,12,1,35,709,0,2,4,8,1,0,0,2,133
Daniel,James,243,James,59,-1,3,6.3,12,1,83,1986,3,6,5,27,3,0,0,2,283
Frederico,Rodrigues de Paula Santos,244,Fred,53,-2,3,0.3,12,1,40,1768,0,0,4,23,5,0,0,0,286
Angel,Gomes,245,Gomes,48,-2,3,0.1,12,1,2,19,0,0,0,1,0,0,0,0,7
Andreas,Pereira,246,Pereira,49,-1,3,0.4,12,1,58,1442,1,3,6,16,3,0,0,1,190
Nemanja,Matic,247,Matic,48,-2,3,0.3,12,1,20,688,0,0,4,7,1,0,0,0,104
Scott,McTominay,248,McTominay,49,-1,3,1.0,12,1,55,1451,2,2,2,17,2,0,0,6,237
Tahith,Chong,249,Chong,43,-2,3,0.6,12,1,2,24,0,0,0,0,0,0,0,0,4
James,Garner,250,Garner,43,-2,3,0.2,12,1,1,8,0,0,0,1,0,0,0,0,3
Axel,Tuanzebe,481,Tuanzebe,44,-1,2,0.1,12,1,7,187,0,0,0,3,0,0,0,0,30
Brandon,Williams,549,Williams,41,1,2,5.8,12,1,32,680,1,1,3,9,5,0,0,1,141
Bruno Miguel,Borges Fernandes,618,Fernandes,81,1,3,4.5,12,1,8,180,0,1,2,0,1,0,0,0,19
Odion,Ighalo,624,Ighalo,65,0,4,0.6,12,1,1,1,0,0,0,0,0,0,0,0,-1
Matt,Ritchie,251,Ritchie,53,-2,2,0.2,13,4,21,562,0,0,3,8,2,0,0,0,109
Fabian,Schär,252,Schär,50,0,2,1.2,13,4,53,1394,2,1,4,28,4,0,0,2,258
DeAndre,Yedlin,253,Yedlin,44,-1,2,0.1,13,4,23,772,1,0,1,11,3,0,0,0,96
Federico,Fernández,254,Fernández,45,0,2,2.2,13,4,70,1627,2,2,4,25,4,0,0,10,323
Paul,Dummett,255,Dummett,44,-1,2,0.2,13,4,44,1227,0,0,5,20,2,0,0,4,230
Javier,Manquillo,256,Manquillo,43,-2,2,0.1,13,4,32,800,0,1,3,12,2,0,0,4,137
Florian,Lejeune,257,Lejeune,44,-1,2,0.1,13,4,24,440,2,0,1,10,0,0,0,1,88
Jamaal,Lascelles,258,Lascelles,43,-2,2,4.2,13,4,52,1450,1,0,5,25,2,0,0,3,260
Ciaran,Clark,259,Clark,43,-2,2,0.3,13,4,49,1186,2,0,4,14,3,0,0,2,216
Yoshinori,Muto,260,Muto,51,-4,4,0.1,13,4,8,201,0,0,0,6,0,0,0,0,22
Jose Luis,Mato Sanmartín,261,Joselu,50,0,4,0.0,13,4,0,0,0,0,0,0,0,0,0,0,0
Martin,Dubravka,262,Dubravka,50,0,1,1.8,13,4,104,2430,0,0,7,41,0,0,112,6,530
Karl,Darlow,263,Darlow,43,-2,1,0.1,13,4,0,0,0,0,0,0,0,0,0,0,0
Frederick,Woodman,264,Woodman,40,0,1,0.8,13,4,0,0,0,0,0,0,0,0,0,0,0
Miguel,Almirón,266,Almirón,58,-2,3,0.8,13,4,73,2190,2,1,8,37,5,0,0,5,223
Christian,Atsu,267,Atsu,53,-2,3,0.1,13,4,36,732,0,3,3,14,2,0,0,0,102
Sung-yueng,Ki,268,Ki Sung-yueng,47,-3,3,0.0,13,4,4,135,0,0,0,6,0,0,0,0,18
Jonjo,Shelvey,269,Shelvey,49,-1,3,0.6,13,4,64,1159,5,0,4,18,1,0,0,9,261
Sean,Longstaff,270,Longstaff,50,0,3,0.3,13,4,36,1286,0,2,2,24,2,1,0,0,156
Isaac,Hayden,271,Hayden,43,-2,3,4.9,13,4,55,1797,1,3,5,32,4,1,0,2,239
Danny,Rose,332,Rose,53,-2,2,1.3,13,4,20,1062,0,0,1,19,5,0,0,0,159
Joelinton Cássio,Apolinário de Lira,466,Joelinton,55,-5,4,0.9,13,4,59,2115,1,2,5,36,5,0,0,3,169
Jack,Colback,482,Colback,43,-2,3,0.1,13,4,0,0,0,0,0,0,0,0,0,0,0
Jacob,Murphy,483,Murphy,48,-2,3,0.0,13,4,0,0,0,0,0,0,0,0,0,0,0
Jetro,Willems,498,Willems,44,-1,2,0.9,13,4,64,1492,2,2,3,24,0,0,0,6,283
Rolando,Aarons,499,Aarons,48,-2,3,0.0,13,4,0,0,0,0,0,0,0,0,0,0,0
Allan,Saint-Maximin,500,Saint-Maximin,54,-1,3,0.5,13,4,44,1163,1,2,4,13,0,0,0,0,161
Emil,Krafth,519,Krafth,43,-2,2,0.1,13,4,21,561,0,0,2,12,0,0,0,0,107
Andy,Carroll,520,Carroll,54,-1,4,0.1,13,4,25,507,0,3,2,7,1,0,0,0,75
Matthew,Longstaff,540,Matthew Longstaff,45,0,3,0.2,13,4,25,544,2,0,1,9,1,0,0,2,98
Dwight,Gayle,554,Gayle,50,0,4,0.0,13,4,13,197,0,1,0,6,0,0,0,0,37
Robert,Elliot,573,Elliot,40,0,1,0.1,13,4,0,0,0,0,0,0,0,0,0,0,0
Thomas,Allan,598,Allan,45,0,3,0.0,13,4,0,0,0,0,0,0,0,0,0,0,0
Kelland,Watts,599,Watts,40,0,2,0.0,13,4,0,0,0,0,0,0,0,0,0,0,0
Liam,Gibson,610,Gibson,40,0,2,0.0,13,4,0,0,0,0,0,0,0,0,0,0,0
Nabil,Bentaleb,612,Bentaleb,50,0,3,0.0,13,4,5,270,0,0,1,5,2,0,0,0,36
Valentino,Lazaro,614,Lazaro,55,0,3,0.0,13,4,2,199,0,0,0,3,0,1,0,0,14
Timm,Klose,272,Klose,43,-2,2,0.0,14,45,0,0,0,0,0,0,0,0,0,0,0
Ben,Godfrey,273,Godfrey,44,-1,2,0.1,14,45,25,1567,0,0,2,35,1,1,0,0,282
Maximillian,Aarons,274,Aarons,43,-2,2,1.1,14,45,46,2163,0,1,4,44,5,0,0,1,341
Christoph,Zimmermann,275,Zimmermann,44,-1,2,0.0,14,45,35,1295,0,1,3,21,2,0,0,1,234
Jamal,Lewis,276,Lewis,44,-1,2,0.2,14,45,24,1228,0,0,2,29,2,0,0,0,209
Grant,Hanley,277,Hanley,40,0,2,2.3,14,45,16,994,0,0,1,21,3,0,0,1,158
Teemu,Pukki,278,Pukki,65,0,4,13.3,14,45,122,2224,11,3,5,43,3,0,0,21,408
Dennis,Srbeny,279,Srbeny,52,-3,4,0.0,14,45,13,41,1,0,0,2,0,0,0,1,50
Tim,Krul,280,Krul,45,0,1,2.3,14,45,80,2163,0,0,4,41,4,0,86,9,451
Michael,McGovern,281,McGovern,40,0,1,6.5,14,45,11,158,0,0,0,6,0,0,7,2,46
Mario,Vrancic,282,Vrancic,62,-3,3,0.1,14,45,19,353,1,0,0,8,2,0,0,1,78
Emiliano,Buendía,283,Buendía,60,0,3,0.7,14,45,75,1802,0,7,2,40,3,0,0,10,366
Onel,Hernández,284,Hernández,53,-2,3,0.1,14,45,33,756,1,1,1,15,0,0,0,0,106
Marco,Stiepermann,285,Stiepermann,51,-4,3,0.1,14,45,24,919,0,0,1,24,4,0,0,0,75
Kenny,McLean,286,McLean,48,-2,3,0.2,14,45,56,2021,1,1,4,41,4,0,0,0,310
Todd,Cantwell,287,Cantwell,48,3,3,20.7,14,45,95,1875,6,2,5,37,4,0,0,10,349
Moritz,Leitner,288,Leitner,43,-2,3,0.2,14,45,16,683,0,0,1,16,1,0,0,0,102
Alexander,Tettey,289,Tettey,45,0,3,0.3,14,45,49,1540,1,1,4,26,4,0,0,3,269
Tom,Trybull,290,Trybull,44,-1,3,0.6,14,45,25,1022,0,0,2,21,2,0,0,0,161
Josip,Drmic,434,Drmic,53,-2,4,0.1,14,45,15,130,1,0,0,3,0,0,0,0,44
Patrick,Roberts,435,Roberts,51,-4,3,0.0,14,45,3,24,0,0,0,2,0,0,0,0,12
Ralf,Fahrmann,449,Fahrmann,44,-1,1,0.3,14,45,1,21,0,0,0,1,0,0,1,0,6
Sam,Byram,454,Byram,44,-1,2,0.1,14,45,32,1292,0,0,3,23,4,0,0,2,201
Philip,Heise,484,Heise,39,-1,2,0.7,14,45,0,0,0,0,0,0,0,0,0,0,0
Ibrahim,Amadou,507,Amadou,45,0,3,0.1,14,45,18,756,0,0,1,20,1,0,0,0,122
Adam,Idah,538,Idah,44,-1,4,0.1,14,45,3,65,0,0,0,3,0,0,0,0,9
Archie,Mair,551,Mair,40,0,1,0.1,14,45,0,0,0,0,0,0,0,0,0,0,0
Akin,Famewo,552,Famewo,40,0,2,0.1,14,45,0,0,0,0,0,0,0,0,0,0,0
Ondrej,Duda,601,Duda,49,-1,3,0.1,14,45,14,350,0,1,2,3,0,0,0,0,72
Lukas,Rupp,602,Rupp,45,0,3,0.0,14,45,9,259,0,0,1,3,0,0,0,0,32
Lys,Mousset,70,Mousset,46,-4,4,2.6,15,49,71,1009,5,4,3,11,1,0,0,9,214
Enda,Stevens,291,Stevens,51,1,2,3.2,15,49,104,2385,2,2,9,25,5,0,0,8,482
Kieron,Freeman,292,Freeman,42,-3,2,0.1,15,49,0,0,0,0,0,0,0,0,0,0,0
Jack,O'Connell,293,O'Connell,47,2,2,3.6,15,49,90,2430,0,1,9,25,3,0,0,6,464
George,Baldock,294,Baldock,51,6,2,12.0,15,49,109,2430,2,4,9,25,6,0,0,7,435
John,Egan,295,Egan,46,1,2,2.2,15,49,88,2328,0,1,9,22,2,0,0,4,420
Richard,Stearman,296,Stearman,39,-1,2,2.2,15,49,0,0,0,0,0,0,0,0,0,0,0
John,Lundstram,297,Lundstram,50,10,2,42.7,15,49,116,1975,4,3,8,20,4,0,0,12,428
Billy,Sharp,298,Sharp,56,-4,4,0.4,15,49,31,590,2,0,1,6,1,1,0,6,87
Jake,Eastwood,299,Eastwood,43,-2,1,0.1,15,49,0,0,0,0,0,0,0,0,0,0,0
Mark,Duffy,300,Duffy,52,-3,3,0.0,15,49,0,0,0,0,0,0,0,0,0,0,0
John,Fleck,301,Fleck,51,1,3,6.7,15,49,91,2098,5,2,7,21,7,0,0,13,411
Oliver,Norwood,302,Norwood,49,-1,3,0.4,15,49,74,2283,1,2,9,25,6,0,0,6,430
David,McGoldrick,303,McGoldrick,54,-1,4,0.2,15,49,41,1330,0,2,5,13,2,0,0,3,107
Chris,Basham,423,Basham,45,0,2,1.3,15,49,83,2342,0,0,9,25,4,0,0,3,428
Simon,Moore,436,Moore,43,-2,1,0.1,15,49,1,90,0,0,0,3,0,0,2,0,9
Luke,Freeman,441,Freeman,51,-4,3,0.1,15,49,11,322,0,0,1,4,2,0,0,0,32
Phil,Jagielka,444,Jagielka,42,-3,2,0.3,15,49,4,128,0,0,0,3,0,0,0,0,31
Callum,Robinson,453,Callum Robinson,50,-5,3,0.2,15,49,33,669,1,2,2,6,1,0,0,1,73
Ravel,Morrison,456,Morrison,46,-4,3,0.1,15,49,1,12,0,0,0,0,0,0,0,0,0
Dean,Henderson,471,Henderson,52,7,1,16.7,15,49,115,2340,0,1,9,22,2,0,66,11,485
Ben,Osborn,472,Osborn,47,-3,3,0.0,15,49,6,97,0,0,0,0,0,0,0,0,26
Oliver,McBurnie,501,McBurnie,57,-3,4,0.3,15,49,56,1339,4,0,6,15,3,0,0,4,190
Michael,Verrips,521,Verrips,44,-1,1,0.0,15,49,0,0,0,0,0,0,0,0,0,0,0
Muhamed,Bešić,522,Bešić,44,-1,3,0.1,15,49,9,243,0,0,0,2,2,0,0,0,40
Leon,Clarke,547,Clarke,44,-1,4,0.1,15,49,1,13,0,0,0,0,0,0,0,0,-1
Jack,Rodwell,591,Rodwell,45,0,3,0.0,15,49,0,0,0,0,0,0,0,0,0,0,0
Jack,Robinson,611,Jack Robinson,40,0,2,0.0,15,49,0,0,0,0,0,0,0,0,0,0,0
Sander,Berge,621,Berge,50,0,3,0.1,15,49,7,207,0,0,1,2,0,0,0,0,23
Richairo,Zivkovic,622,Zivkovic,49,-1,4,0.0,15,49,0,0,0,0,0,0,0,0,0,0,0
Panagiotis,Retsos,625,Retsos,45,0,2,0.0,15,49,0,0,0,0,0,0,0,0,0,0,0
Jannik,Vestergaard,304,Vestergaard,46,-4,2,2.1,16,20,38,1113,1,0,3,23,2,0,0,6,214
Ryan,Bertrand,305,Bertrand,48,-2,2,0.8,16,20,46,1842,1,1,4,41,3,1,0,0,281
Yan,Valery,306,Valery,46,-4,2,0.1,16,20,9,554,0,1,0,18,1,0,0,0,64
Jan,Bednarek,307,Bednarek,44,-1,2,0.8,16,20,59,2247,1,0,5,46,3,0,0,3,380
Jack,Stephens,308,Stephens,45,0,2,3.6,16,20,62,1647,1,3,4,29,1,0,0,6,299
Maya,Yoshida,310,Yoshida,42,-3,2,0.2,16,20,10,558,0,0,1,18,1,0,0,1,85
Kayne,Ramsay,311,Ramsay,39,-1,2,1.6,16,20,0,0,0,0,0,0,0,0,0,0,0
Charlie,Austin,312,Austin,60,0,4,0.0,16,20,0,0,0,0,0,0,0,0,0,0,0
Danny,Ings,313,Ings,71,11,4,33.6,16,20,137,1867,15,1,3,34,2,0,0,28,499
Michael,Obafemi,314,Obafemi,49,-1,4,0.2,16,20,21,407,1,0,2,7,1,0,0,2,67
Shane,Long,315,Long,46,-4,4,2.1,16,20,49,965,2,3,2,16,0,0,0,4,124
Sam,Gallagher,316,Gallagher,45,0,4,0.0,16,20,0,0,0,0,0,0,0,0,0,0,0
Fraser,Forster,317,Forster,43,-2,1,0.3,16,20,0,0,0,0,0,0,0,0,0,0,0
Alex,McCarthy,318,McCarthy,44,-1,1,4.1,16,20,54,1530,0,0,4,23,0,0,48,2,289
Angus,Gunn,319,Gunn,42,-3,1,1.4,16,20,29,900,0,0,2,25,0,0,30,3,166
Nathan,Redmond,320,Redmond,62,-3,3,0.8,16,20,69,1955,3,1,4,43,2,0,0,5,269
James,Ward-Prowse,321,Ward-Prowse,57,-3,3,1.6,16,20,86,2430,4,3,6,48,7,0,0,6,411
Mohamed,Elyounoussi,322,Elyounoussi,52,-3,3,0.0,16,20,0,0,0,0,0,0,0,0,0,0,0
Stuart,Armstrong,323,Armstrong,52,-3,3,0.2,16,20,56,1044,3,1,4,15,3,0,0,6,157
Mario,Lemina,324,Lemina,47,-3,3,0.1,16,20,0,0,0,0,0,0,0,0,0,0,0
Pierre-Emile,Højbjerg,325,Højbjerg,48,-2,3,0.4,16,20,62,2267,0,3,6,44,5,0,0,1,325
Tyreke,Johnson,326,Johnson,44,-1,3,0.0,16,20,0,0,0,0,0,0,0,0,0,0,0
Callum,Slattery,327,Slattery,44,-1,3,0.3,16,20,0,0,0,0,0,0,0,0,0,0,0
Oriol,Romeu Vidal,328,Oriol Romeu,43,-2,3,1.5,16,20,35,1296,0,0,3,32,3,0,0,0,199
Kyle,Walker-Peters,337,Walker-Peters,44,-6,2,0.6,16,20,6,313,0,0,0,6,0,0,0,0,53
Che,Adams,437,Adams,53,-7,4,0.3,16,20,38,705,0,3,3,11,0,0,0,0,92
Moussa,Djenepo,438,Djenepo,52,-3,3,0.1,16,20,42,893,2,2,2,13,4,0,0,3,158
Wesley,Hoedt,485,Hoedt,42,-3,2,0.0,16,20,0,0,0,0,0,0,0,0,0,0,0
Sofiane,Boufal,508,Boufal,55,0,3,0.1,16,20,30,615,0,3,1,14,2,0,0,0,87
Kevin,Danso,532,Danso,42,-3,2,0.0,16,20,9,275,0,1,1,8,0,1,0,0,46
Daniel,N'Lundulu,535,N'Lundulu,45,0,4,0.1,16,20,0,0,0,0,0,0,0,0,0,0,0
Harry,Lewis,548,Lewis,40,0,1,0.2,16,20,0,0,0,0,0,0,0,0,0,0,0
William,Smallbone,584,Smallbone,45,0,3,0.0,16,20,3,79,0,0,1,0,0,0,0,0,9
Ben,Davies,329,Davies,53,-2,2,0.1,17,6,10,540,0,0,0,10,1,0,0,0,72
Jan,Vertonghen,330,Vertonghen,52,-3,2,1.6,17,6,50,1453,1,1,3,22,2,0,0,4,298
Toby,Alderweireld,331,Alderweireld,53,-2,2,4.9,17,6,64,2327,1,2,4,35,4,0,0,2,445
Davinson,Sánchez,333,Sánchez,53,-2,2,0.9,17,6,37,1710,0,1,2,27,4,0,0,1,313
Kieran,Trippier,334,Trippier,55,0,2,0.1,17,6,0,0,0,0,0,0,0,0,0,0,0
